"id"	"value"	"datatype_id"	"device_id"	"time"
"2870"	"70"	"2"	"2"	"21/5/2020 08:43:57"
"2871"	"67"	"2"	"2"	"21/5/2020 08:44:03"
"2872"	"67"	"2"	"2"	"21/5/2020 08:44:08"
"2873"	"67"	"2"	"2"	"21/5/2020 08:44:13"
"2874"	"75"	"2"	"2"	"21/5/2020 08:44:18"
"2875"	"69"	"2"	"2"	"21/5/2020 08:44:23"
"2876"	"76"	"2"	"2"	"21/5/2020 08:44:27"
"2877"	"66"	"2"	"2"	"21/5/2020 08:44:33"
"2878"	"68"	"2"	"2"	"21/5/2020 08:44:38"
"2879"	"76"	"2"	"2"	"21/5/2020 08:44:42"
"2880"	"71"	"2"	"2"	"21/5/2020 08:44:48"
"2881"	"64"	"2"	"2"	"21/5/2020 08:44:52"
"2882"	"77"	"2"	"2"	"21/5/2020 08:44:58"
"2883"	"70"	"2"	"2"	"21/5/2020 08:45:04"
"2884"	"72"	"2"	"2"	"21/5/2020 08:45:08"
"2885"	"72"	"2"	"2"	"21/5/2020 08:45:13"
"2886"	"70"	"2"	"2"	"21/5/2020 08:45:17"
"2887"	"68"	"2"	"2"	"21/5/2020 08:45:23"
"2888"	"74"	"2"	"2"	"21/5/2020 08:45:28"
"2889"	"66"	"2"	"2"	"21/5/2020 08:45:33"
"2890"	"64"	"2"	"2"	"21/5/2020 08:45:38"
"2891"	"71"	"2"	"2"	"21/5/2020 08:45:43"
"2892"	"64"	"2"	"2"	"21/5/2020 08:45:47"
"2893"	"69"	"2"	"2"	"21/5/2020 08:45:52"
"2894"	"69"	"2"	"2"	"21/5/2020 08:45:58"
"2895"	"67"	"2"	"2"	"21/5/2020 08:46:05"
"2896"	"66"	"2"	"2"	"21/5/2020 08:46:08"
"2897"	"66"	"2"	"2"	"21/5/2020 08:46:13"
"2898"	"72"	"2"	"2"	"21/5/2020 08:46:17"
"2899"	"74"	"2"	"2"	"21/5/2020 08:46:23"
"2900"	"75"	"2"	"2"	"21/5/2020 08:46:28"
"2901"	"73"	"2"	"2"	"21/5/2020 08:46:33"
"2902"	"74"	"2"	"2"	"21/5/2020 08:46:38"
"2903"	"73"	"2"	"2"	"21/5/2020 08:46:42"
"2904"	"67"	"2"	"2"	"21/5/2020 08:46:47"
"2905"	"71"	"2"	"2"	"21/5/2020 08:46:52"
"2906"	"69"	"2"	"2"	"21/5/2020 08:46:59"
"2907"	"74"	"2"	"2"	"21/5/2020 08:47:03"
"2908"	"69"	"2"	"2"	"21/5/2020 08:47:09"
"2909"	"67"	"2"	"2"	"21/5/2020 08:47:13"
"2910"	"67"	"2"	"2"	"21/5/2020 08:47:18"
"2911"	"73"	"2"	"2"	"21/5/2020 08:47:22"
"2912"	"73"	"2"	"2"	"21/5/2020 08:47:28"
"2913"	"72"	"2"	"2"	"21/5/2020 08:47:34"
"2914"	"76"	"2"	"2"	"21/5/2020 08:47:39"
"2915"	"69"	"2"	"2"	"21/5/2020 08:47:43"
"2916"	"70"	"2"	"2"	"21/5/2020 08:47:47"
"2917"	"75"	"2"	"2"	"21/5/2020 08:47:53"
"2918"	"71"	"2"	"2"	"21/5/2020 08:47:59"
"2919"	"79"	"2"	"2"	"21/5/2020 08:48:04"
"2920"	"64"	"2"	"2"	"21/5/2020 08:48:09"
"2921"	"66"	"2"	"2"	"21/5/2020 08:48:13"
"2922"	"70"	"2"	"2"	"21/5/2020 08:48:18"
"2923"	"70"	"2"	"2"	"21/5/2020 08:48:23"
"2924"	"76"	"2"	"2"	"21/5/2020 08:48:29"
"2925"	"77"	"2"	"2"	"21/5/2020 08:48:34"
"2926"	"73"	"2"	"2"	"21/5/2020 08:48:38"
"2927"	"71"	"2"	"2"	"21/5/2020 08:48:43"
"2928"	"71"	"2"	"2"	"21/5/2020 08:48:48"
"2929"	"73"	"2"	"2"	"21/5/2020 08:48:54"
"2930"	"71"	"2"	"2"	"21/5/2020 08:49:00"
"2931"	"66"	"2"	"2"	"21/5/2020 08:49:05"
"2932"	"72"	"2"	"2"	"21/5/2020 08:49:09"
"2933"	"68"	"2"	"2"	"21/5/2020 08:49:13"
"2934"	"68"	"2"	"2"	"21/5/2020 08:49:18"
"2935"	"69"	"2"	"2"	"21/5/2020 08:49:24"
"2936"	"73"	"2"	"2"	"21/5/2020 08:49:28"
"2937"	"68"	"2"	"2"	"21/5/2020 08:49:34"
"2938"	"75"	"2"	"2"	"21/5/2020 08:49:39"
"2939"	"66"	"2"	"2"	"21/5/2020 08:49:44"
"2940"	"69"	"2"	"2"	"21/5/2020 08:49:48"
"2941"	"68"	"2"	"2"	"21/5/2020 08:49:54"
"2942"	"64"	"2"	"2"	"21/5/2020 08:49:59"
"2943"	"77"	"2"	"2"	"21/5/2020 08:50:04"
"2944"	"69"	"2"	"2"	"21/5/2020 08:50:09"
"2945"	"66"	"2"	"2"	"21/5/2020 08:50:14"
"2946"	"75"	"2"	"2"	"21/5/2020 08:50:18"
"2947"	"75"	"2"	"2"	"21/5/2020 08:50:23"
"2948"	"68"	"2"	"2"	"21/5/2020 08:50:27"
"2949"	"72"	"2"	"2"	"21/5/2020 08:50:35"
"2950"	"68"	"2"	"2"	"21/5/2020 08:50:39"
"2951"	"70"	"2"	"2"	"21/5/2020 08:50:44"
"2952"	"69"	"2"	"2"	"21/5/2020 08:50:48"
"2953"	"65"	"2"	"2"	"21/5/2020 08:50:54"
"2954"	"74"	"2"	"2"	"21/5/2020 08:50:58"
"2955"	"70"	"2"	"2"	"21/5/2020 08:51:05"
"2956"	"67"	"2"	"2"	"21/5/2020 08:51:09"
"2957"	"76"	"2"	"2"	"21/5/2020 08:51:14"
"2958"	"74"	"2"	"2"	"21/5/2020 08:51:18"
"2959"	"66"	"2"	"2"	"21/5/2020 08:51:23"
"2960"	"70"	"2"	"2"	"21/5/2020 08:51:28"
"2961"	"65"	"2"	"2"	"21/5/2020 08:51:34"
"2962"	"77"	"2"	"2"	"21/5/2020 08:51:39"
"2963"	"72"	"2"	"2"	"21/5/2020 08:51:44"
"2964"	"70"	"2"	"2"	"21/5/2020 08:51:48"
"2965"	"72"	"2"	"2"	"21/5/2020 08:51:53"
"2966"	"75"	"2"	"2"	"21/5/2020 08:51:58"
"2967"	"75"	"2"	"2"	"21/5/2020 08:52:05"
"2968"	"70"	"2"	"2"	"21/5/2020 08:52:09"
"2969"	"76"	"2"	"2"	"21/5/2020 08:52:13"
"2970"	"76"	"2"	"2"	"21/5/2020 08:52:18"
"2971"	"72"	"2"	"2"	"21/5/2020 08:52:23"
"2972"	"65"	"2"	"2"	"21/5/2020 08:52:28"
"2973"	"70"	"2"	"2"	"21/5/2020 08:52:35"
"2974"	"77"	"2"	"2"	"21/5/2020 08:52:39"
"2975"	"78"	"2"	"2"	"21/5/2020 08:52:44"
"2976"	"74"	"2"	"2"	"21/5/2020 08:52:48"
"2977"	"74"	"2"	"2"	"21/5/2020 08:52:54"
"2978"	"75"	"2"	"2"	"21/5/2020 08:52:59"
"2979"	"77"	"2"	"2"	"21/5/2020 08:53:05"
"2980"	"75"	"2"	"2"	"21/5/2020 08:53:10"
"2981"	"66"	"2"	"2"	"21/5/2020 08:53:14"
"2982"	"69"	"2"	"2"	"21/5/2020 08:53:19"
"2983"	"70"	"2"	"2"	"21/5/2020 08:53:24"
"2984"	"66"	"2"	"2"	"21/5/2020 08:53:30"
"2985"	"66"	"2"	"2"	"21/5/2020 08:53:35"
"2986"	"75"	"2"	"2"	"21/5/2020 08:53:40"
"2987"	"70"	"2"	"2"	"21/5/2020 08:53:43"
"2988"	"69"	"2"	"2"	"21/5/2020 08:53:49"
"2989"	"70"	"2"	"2"	"21/5/2020 08:53:54"
"2990"	"66"	"2"	"2"	"21/5/2020 08:53:59"
"2991"	"69"	"2"	"2"	"21/5/2020 08:54:06"
"2992"	"66"	"2"	"2"	"21/5/2020 08:54:10"
"2993"	"76"	"2"	"2"	"21/5/2020 08:54:13"
"2994"	"76"	"2"	"2"	"21/5/2020 08:54:18"
"2995"	"69"	"2"	"2"	"21/5/2020 08:54:24"
"2996"	"67"	"2"	"2"	"21/5/2020 08:54:30"
"2997"	"72"	"2"	"2"	"21/5/2020 08:54:35"
"2998"	"66"	"2"	"2"	"21/5/2020 08:54:39"
"2999"	"68"	"2"	"2"	"21/5/2020 08:54:44"
"3000"	"72"	"2"	"2"	"21/5/2020 08:54:48"
"3001"	"69"	"2"	"2"	"21/5/2020 08:54:53"
"3002"	"67"	"2"	"2"	"21/5/2020 08:54:59"
"3003"	"67"	"2"	"2"	"21/5/2020 08:55:05"
"3004"	"70"	"2"	"2"	"21/5/2020 08:55:08"
"3005"	"70"	"2"	"2"	"21/5/2020 08:55:14"
"3006"	"70"	"2"	"2"	"21/5/2020 08:55:18"
"3007"	"67"	"2"	"2"	"21/5/2020 08:55:24"
"3008"	"78"	"2"	"2"	"21/5/2020 08:55:29"
"3009"	"73"	"2"	"2"	"21/5/2020 08:55:34"
"3010"	"66"	"2"	"2"	"21/5/2020 08:55:39"
"3011"	"69"	"2"	"2"	"21/5/2020 08:55:44"
"3012"	"65"	"2"	"2"	"21/5/2020 08:55:49"
"3013"	"70"	"2"	"2"	"21/5/2020 08:55:54"
"3014"	"70"	"2"	"2"	"21/5/2020 08:55:59"
"3015"	"75"	"2"	"2"	"21/5/2020 08:56:04"
"3016"	"67"	"2"	"2"	"21/5/2020 08:56:10"
"3017"	"68"	"2"	"2"	"21/5/2020 08:56:14"
"3018"	"74"	"2"	"2"	"21/5/2020 08:56:19"
"3019"	"74"	"2"	"2"	"21/5/2020 08:56:24"
"3020"	"67"	"2"	"2"	"21/5/2020 08:56:30"
"3021"	"71"	"2"	"2"	"21/5/2020 08:56:34"
"3022"	"77"	"2"	"2"	"21/5/2020 08:56:39"
"3023"	"68"	"2"	"2"	"21/5/2020 08:56:43"
"3024"	"76"	"2"	"2"	"21/5/2020 08:56:49"
"3025"	"70"	"2"	"2"	"21/5/2020 08:56:54"
"3026"	"73"	"2"	"2"	"21/5/2020 08:57:00"
"3027"	"73"	"2"	"2"	"21/5/2020 08:57:04"
"3028"	"74"	"2"	"2"	"21/5/2020 08:57:09"
"3029"	"67"	"2"	"2"	"21/5/2020 08:57:14"
"3030"	"66"	"2"	"2"	"21/5/2020 08:57:19"
"3031"	"75"	"2"	"2"	"21/5/2020 08:57:25"
"3032"	"69"	"2"	"2"	"21/5/2020 08:57:29"
"3033"	"70"	"2"	"2"	"21/5/2020 08:57:34"
"3034"	"68"	"2"	"2"	"21/5/2020 08:57:40"
"3035"	"73"	"2"	"2"	"21/5/2020 08:57:44"
"3036"	"68"	"2"	"2"	"21/5/2020 08:57:49"
"3037"	"65"	"2"	"2"	"21/5/2020 08:57:54"
"3038"	"73"	"2"	"2"	"21/5/2020 08:57:59"
"3039"	"73"	"2"	"2"	"21/5/2020 08:58:05"
"3040"	"70"	"2"	"2"	"21/5/2020 08:58:10"
"3041"	"66"	"2"	"2"	"21/5/2020 08:58:14"
"3042"	"73"	"2"	"2"	"21/5/2020 08:58:19"
"3043"	"68"	"2"	"2"	"21/5/2020 08:58:24"
"3044"	"75"	"2"	"2"	"21/5/2020 08:58:28"
"3045"	"64"	"2"	"2"	"21/5/2020 08:58:35"
"3046"	"72"	"2"	"2"	"21/5/2020 08:58:40"
"3047"	"70"	"2"	"2"	"21/5/2020 08:58:43"
"3048"	"68"	"2"	"2"	"21/5/2020 08:58:49"
"3049"	"79"	"2"	"2"	"21/5/2020 08:58:54"
"3050"	"68"	"2"	"2"	"21/5/2020 08:58:59"
"3051"	"76"	"2"	"2"	"21/5/2020 08:59:05"
"3052"	"72"	"2"	"2"	"21/5/2020 08:59:10"
"3053"	"72"	"2"	"2"	"21/5/2020 08:59:14"
"3054"	"68"	"2"	"2"	"21/5/2020 08:59:19"
"3055"	"68"	"2"	"2"	"21/5/2020 08:59:23"
"3056"	"64"	"2"	"2"	"21/5/2020 08:59:29"
"3057"	"72"	"2"	"2"	"21/5/2020 08:59:35"
"3058"	"69"	"2"	"2"	"21/5/2020 08:59:39"
"3059"	"71"	"2"	"2"	"21/5/2020 08:59:45"
"3060"	"71"	"2"	"2"	"21/5/2020 08:59:49"
"3061"	"72"	"2"	"2"	"21/5/2020 08:59:54"
"3062"	"72"	"2"	"2"	"21/5/2020 08:59:59"
"3063"	"76"	"2"	"2"	"21/5/2020 09:00:05"
"3064"	"68"	"2"	"2"	"21/5/2020 09:00:10"
"3065"	"77"	"2"	"2"	"21/5/2020 09:00:14"
"3066"	"71"	"2"	"2"	"21/5/2020 09:00:18"
"3067"	"71"	"2"	"2"	"21/5/2020 09:00:23"
"3068"	"71"	"2"	"2"	"21/5/2020 09:00:29"
"3069"	"68"	"2"	"2"	"21/5/2020 09:00:35"
"3070"	"69"	"2"	"2"	"21/5/2020 09:00:40"
"3071"	"75"	"2"	"2"	"21/5/2020 09:00:45"
"3072"	"70"	"2"	"2"	"21/5/2020 09:00:49"
"3073"	"66"	"2"	"2"	"21/5/2020 09:00:55"
"3074"	"69"	"2"	"2"	"21/5/2020 09:00:59"
"3075"	"76"	"2"	"2"	"21/5/2020 09:01:05"
"3076"	"64"	"2"	"2"	"21/5/2020 09:01:11"
"3077"	"67"	"2"	"2"	"21/5/2020 09:01:14"
"3078"	"71"	"2"	"2"	"21/5/2020 09:01:19"
"3079"	"74"	"2"	"2"	"21/5/2020 09:01:24"
"3080"	"68"	"2"	"2"	"21/5/2020 09:01:29"
"3081"	"73"	"2"	"2"	"21/5/2020 09:01:34"
"3082"	"72"	"2"	"2"	"21/5/2020 09:01:39"
"3083"	"71"	"2"	"2"	"21/5/2020 09:01:44"
"3084"	"76"	"2"	"2"	"21/5/2020 09:01:50"
"3085"	"69"	"2"	"2"	"21/5/2020 09:01:55"
"3086"	"75"	"2"	"2"	"21/5/2020 09:02:00"
"3087"	"67"	"2"	"2"	"21/5/2020 09:02:04"
"3088"	"75"	"2"	"2"	"21/5/2020 09:02:09"
"3089"	"73"	"2"	"2"	"21/5/2020 09:02:14"
"3090"	"67"	"2"	"2"	"21/5/2020 09:02:19"
"3091"	"72"	"2"	"2"	"21/5/2020 09:02:24"
"3092"	"63"	"2"	"2"	"21/5/2020 09:02:29"
"3093"	"73"	"2"	"2"	"21/5/2020 09:02:34"
"3094"	"76"	"2"	"2"	"21/5/2020 09:02:39"
"3095"	"71"	"2"	"2"	"21/5/2020 09:02:44"
"3096"	"64"	"2"	"2"	"21/5/2020 09:02:49"
"3097"	"68"	"2"	"2"	"21/5/2020 09:02:55"
"3098"	"77"	"2"	"2"	"21/5/2020 09:03:01"
"3099"	"71"	"2"	"2"	"21/5/2020 09:03:05"
"3100"	"69"	"2"	"2"	"21/5/2020 09:03:09"
"3101"	"74"	"2"	"2"	"21/5/2020 09:03:14"
"3102"	"70"	"2"	"2"	"21/5/2020 09:03:19"
"3103"	"66"	"2"	"2"	"21/5/2020 09:03:24"
"3104"	"72"	"2"	"2"	"21/5/2020 09:03:30"
"3105"	"73"	"2"	"2"	"21/5/2020 09:03:35"
"3106"	"65"	"2"	"2"	"21/5/2020 09:03:39"
"3107"	"70"	"2"	"2"	"21/5/2020 09:03:44"
"3108"	"69"	"2"	"2"	"21/5/2020 09:03:50"
"3109"	"72"	"2"	"2"	"21/5/2020 09:03:55"
"3110"	"68"	"2"	"2"	"21/5/2020 09:04:00"
"3111"	"74"	"2"	"2"	"21/5/2020 09:04:04"
"3112"	"67"	"2"	"2"	"21/5/2020 09:04:09"
"3113"	"73"	"2"	"2"	"21/5/2020 09:04:15"
"3114"	"74"	"2"	"2"	"21/5/2020 09:04:21"
"3115"	"70"	"2"	"2"	"21/5/2020 09:04:25"
"3116"	"69"	"2"	"2"	"21/5/2020 09:04:30"
"3117"	"70"	"2"	"2"	"21/5/2020 09:04:35"
"3118"	"70"	"2"	"2"	"21/5/2020 09:04:40"
"3119"	"72"	"2"	"2"	"21/5/2020 09:04:45"
"3120"	"72"	"2"	"2"	"21/5/2020 09:04:50"
"3121"	"69"	"2"	"2"	"21/5/2020 09:04:55"
"3122"	"75"	"2"	"2"	"21/5/2020 09:04:59"
"3123"	"71"	"2"	"2"	"21/5/2020 09:05:04"
"3124"	"74"	"2"	"2"	"21/5/2020 09:05:09"
"3125"	"71"	"2"	"2"	"21/5/2020 09:05:15"
"3126"	"70"	"2"	"2"	"21/5/2020 09:05:19"
"3127"	"64"	"2"	"2"	"21/5/2020 09:05:24"
"3128"	"72"	"2"	"2"	"21/5/2020 09:05:29"
"3129"	"70"	"2"	"2"	"21/5/2020 09:05:34"
"3130"	"67"	"2"	"2"	"21/5/2020 09:05:39"
"3131"	"74"	"2"	"2"	"21/5/2020 09:05:44"
"3132"	"70"	"2"	"2"	"21/5/2020 09:05:50"
"3133"	"68"	"2"	"2"	"21/5/2020 09:05:55"
"3134"	"73"	"2"	"2"	"21/5/2020 09:05:59"
"3135"	"74"	"2"	"2"	"21/5/2020 09:06:04"
"3136"	"71"	"2"	"2"	"21/5/2020 09:06:09"
"3137"	"71"	"2"	"2"	"21/5/2020 09:06:15"
"3138"	"68"	"2"	"2"	"21/5/2020 09:06:19"
"3139"	"65"	"2"	"2"	"21/5/2020 09:06:24"
"3140"	"76"	"2"	"2"	"21/5/2020 09:06:29"
"3141"	"69"	"2"	"2"	"21/5/2020 09:06:35"
"3142"	"73"	"2"	"2"	"21/5/2020 09:06:39"
"3143"	"74"	"2"	"2"	"21/5/2020 09:06:45"
"3144"	"75"	"2"	"2"	"21/5/2020 09:06:50"
"3145"	"75"	"2"	"2"	"21/5/2020 09:06:57"
"3146"	"70"	"2"	"2"	"21/5/2020 09:07:00"
"3147"	"75"	"2"	"2"	"21/5/2020 09:07:04"
"3148"	"68"	"2"	"2"	"21/5/2020 09:07:10"
"3149"	"72"	"2"	"2"	"21/5/2020 09:07:15"
"3150"	"63"	"2"	"2"	"21/5/2020 09:07:20"
"3151"	"69"	"2"	"2"	"21/5/2020 09:07:25"
"3152"	"66"	"2"	"2"	"21/5/2020 09:07:30"
"3153"	"66"	"2"	"2"	"21/5/2020 09:07:36"
"3154"	"66"	"2"	"2"	"21/5/2020 09:07:40"
"3155"	"66"	"2"	"2"	"21/5/2020 09:07:45"
"3156"	"66"	"2"	"2"	"21/5/2020 09:07:50"
"3157"	"73"	"2"	"2"	"21/5/2020 09:07:55"
"3158"	"76"	"2"	"2"	"21/5/2020 09:08:00"
"3159"	"75"	"2"	"2"	"21/5/2020 09:08:05"
"3160"	"73"	"2"	"2"	"21/5/2020 09:08:10"
"3161"	"70"	"2"	"2"	"21/5/2020 09:08:16"
"3162"	"72"	"2"	"2"	"21/5/2020 09:08:20"
"3163"	"76"	"2"	"2"	"21/5/2020 09:08:24"
"3164"	"72"	"2"	"2"	"21/5/2020 09:08:29"
"3165"	"69"	"2"	"2"	"21/5/2020 09:08:35"
"3166"	"70"	"2"	"2"	"21/5/2020 09:08:40"
"3167"	"71"	"2"	"2"	"21/5/2020 09:08:46"
"3168"	"71"	"2"	"2"	"21/5/2020 09:08:49"
"3169"	"69"	"2"	"2"	"21/5/2020 09:08:54"
"3170"	"75"	"2"	"2"	"21/5/2020 09:09:00"
"3171"	"66"	"2"	"2"	"21/5/2020 09:09:06"
"3172"	"69"	"2"	"2"	"21/5/2020 09:09:11"
"3173"	"66"	"2"	"2"	"21/5/2020 09:09:15"
"3174"	"70"	"2"	"2"	"21/5/2020 09:09:19"
"3175"	"76"	"2"	"2"	"21/5/2020 09:09:25"
"3176"	"75"	"2"	"2"	"21/5/2020 09:09:31"
"3177"	"68"	"2"	"2"	"21/5/2020 09:09:36"
"3178"	"73"	"2"	"2"	"21/5/2020 09:09:40"
"3179"	"69"	"2"	"2"	"21/5/2020 09:09:46"
"3180"	"71"	"2"	"2"	"21/5/2020 09:09:50"
"3181"	"66"	"2"	"2"	"21/5/2020 09:09:55"
"3182"	"64"	"2"	"2"	"21/5/2020 09:09:59"
"3183"	"72"	"2"	"2"	"21/5/2020 09:10:06"
"3184"	"74"	"2"	"2"	"21/5/2020 09:10:10"
"3185"	"68"	"2"	"2"	"21/5/2020 09:10:14"
"3186"	"63"	"2"	"2"	"21/5/2020 09:10:20"
"3187"	"77"	"2"	"2"	"21/5/2020 09:10:25"
"3188"	"67"	"2"	"2"	"21/5/2020 09:10:30"
"3189"	"72"	"2"	"2"	"21/5/2020 09:10:35"
"3190"	"66"	"2"	"2"	"21/5/2020 09:10:40"
"3191"	"73"	"2"	"2"	"21/5/2020 09:10:45"
"3192"	"73"	"2"	"2"	"21/5/2020 09:10:51"
"3193"	"70"	"2"	"2"	"21/5/2020 09:10:55"
"3194"	"74"	"2"	"2"	"21/5/2020 09:11:00"
"3195"	"77"	"2"	"2"	"21/5/2020 09:11:05"
"3196"	"72"	"2"	"2"	"21/5/2020 09:11:09"
"3197"	"70"	"2"	"2"	"21/5/2020 09:11:15"
"3198"	"67"	"2"	"2"	"21/5/2020 09:11:19"
"3199"	"65"	"2"	"2"	"21/5/2020 09:11:25"
"3200"	"73"	"2"	"2"	"21/5/2020 09:11:29"
"3201"	"73"	"2"	"2"	"21/5/2020 09:11:35"
"3202"	"76"	"2"	"2"	"21/5/2020 09:11:40"
"3203"	"70"	"2"	"2"	"21/5/2020 09:11:44"
"3204"	"71"	"2"	"2"	"21/5/2020 09:11:49"
"3205"	"67"	"2"	"2"	"21/5/2020 09:11:54"
"3206"	"66"	"2"	"2"	"21/5/2020 09:12:00"
"3207"	"69"	"2"	"2"	"21/5/2020 09:12:05"
"3208"	"73"	"2"	"2"	"21/5/2020 09:12:10"
"3209"	"74"	"2"	"2"	"21/5/2020 09:12:15"
"3210"	"77"	"2"	"2"	"21/5/2020 09:12:20"
"3211"	"74"	"2"	"2"	"21/5/2020 09:12:24"
"3212"	"67"	"2"	"2"	"21/5/2020 09:12:30"
"3213"	"70"	"2"	"2"	"21/5/2020 09:12:36"
"3214"	"75"	"2"	"2"	"21/5/2020 09:12:40"
"3215"	"77"	"2"	"2"	"21/5/2020 09:12:45"
"3216"	"66"	"2"	"2"	"21/5/2020 09:12:49"
"3217"	"75"	"2"	"2"	"21/5/2020 09:12:55"
"3218"	"75"	"2"	"2"	"21/5/2020 09:13:00"
"3219"	"66"	"2"	"2"	"21/5/2020 09:13:05"
"3220"	"65"	"2"	"2"	"21/5/2020 09:13:10"
"3221"	"67"	"2"	"2"	"21/5/2020 09:13:15"
"3222"	"72"	"2"	"2"	"21/5/2020 09:13:19"
"3223"	"66"	"2"	"2"	"21/5/2020 09:13:24"
"3224"	"73"	"2"	"2"	"21/5/2020 09:13:30"
"3225"	"70"	"2"	"2"	"21/5/2020 09:13:35"
"3226"	"67"	"2"	"2"	"21/5/2020 09:13:41"
"3227"	"78"	"2"	"2"	"21/5/2020 09:13:46"
"3228"	"68"	"2"	"2"	"21/5/2020 09:13:49"
"3229"	"74"	"2"	"2"	"21/5/2020 09:13:55"
"3230"	"75"	"2"	"2"	"21/5/2020 09:14:00"
"3231"	"65"	"2"	"2"	"21/5/2020 09:14:06"
"3232"	"70"	"2"	"2"	"21/5/2020 09:14:11"
"3233"	"72"	"2"	"2"	"21/5/2020 09:14:14"
"3234"	"67"	"2"	"2"	"21/5/2020 09:14:19"
"3235"	"80"	"2"	"2"	"21/5/2020 09:14:24"
"3236"	"75"	"2"	"2"	"21/5/2020 09:14:30"
"3237"	"72"	"2"	"2"	"21/5/2020 09:14:36"
"3238"	"74"	"2"	"2"	"21/5/2020 09:14:41"
"3239"	"64"	"2"	"2"	"21/5/2020 09:14:45"
"3240"	"70"	"2"	"2"	"21/5/2020 09:14:49"
"3241"	"67"	"2"	"2"	"21/5/2020 09:14:55"
"3242"	"68"	"2"	"2"	"21/5/2020 09:15:00"
"3243"	"71"	"2"	"2"	"21/5/2020 09:15:06"
"3244"	"65"	"2"	"2"	"21/5/2020 09:15:10"
"3245"	"72"	"2"	"2"	"21/5/2020 09:15:15"
"3246"	"70"	"2"	"2"	"21/5/2020 09:15:20"
"3247"	"68"	"2"	"2"	"21/5/2020 09:15:25"
"3248"	"68"	"2"	"2"	"21/5/2020 09:15:30"
"3249"	"65"	"2"	"2"	"21/5/2020 09:15:35"
"3250"	"74"	"2"	"2"	"21/5/2020 09:15:41"
"3251"	"75"	"2"	"2"	"21/5/2020 09:15:46"
"3252"	"74"	"2"	"2"	"21/5/2020 09:15:50"
"3253"	"70"	"2"	"2"	"21/5/2020 09:15:55"
"3254"	"70"	"2"	"2"	"21/5/2020 09:16:00"
"3255"	"69"	"2"	"2"	"21/5/2020 09:16:05"
"3256"	"64"	"2"	"2"	"21/5/2020 09:16:10"
"3257"	"75"	"2"	"2"	"21/5/2020 09:16:15"
"3258"	"76"	"2"	"2"	"21/5/2020 09:16:20"
"3259"	"68"	"2"	"2"	"21/5/2020 09:16:24"
"3260"	"76"	"2"	"2"	"21/5/2020 09:16:31"
"3261"	"70"	"2"	"2"	"21/5/2020 09:16:35"
"3262"	"66"	"2"	"2"	"21/5/2020 09:16:40"
"3263"	"76"	"2"	"2"	"21/5/2020 09:16:45"
"3264"	"72"	"2"	"2"	"21/5/2020 09:16:50"
"3265"	"71"	"2"	"2"	"21/5/2020 09:16:55"
"3266"	"70"	"2"	"2"	"21/5/2020 09:17:01"
"3267"	"69"	"2"	"2"	"21/5/2020 09:17:05"
"3268"	"71"	"2"	"2"	"21/5/2020 09:17:10"
"3269"	"76"	"2"	"2"	"21/5/2020 09:17:15"
"3270"	"65"	"2"	"2"	"21/5/2020 09:17:19"
"3271"	"73"	"2"	"2"	"21/5/2020 09:17:26"
"3272"	"71"	"2"	"2"	"21/5/2020 09:17:31"
"3273"	"67"	"2"	"2"	"21/5/2020 09:17:37"
"3274"	"72"	"2"	"2"	"21/5/2020 09:17:40"
"3275"	"71"	"2"	"2"	"21/5/2020 09:17:45"
"3276"	"71"	"2"	"2"	"21/5/2020 09:17:50"
"3277"	"74"	"2"	"2"	"21/5/2020 09:17:55"
"3278"	"66"	"2"	"2"	"21/5/2020 09:18:00"
"3279"	"73"	"2"	"2"	"21/5/2020 09:18:06"
"3280"	"74"	"2"	"2"	"21/5/2020 09:18:10"
"3281"	"63"	"2"	"2"	"21/5/2020 09:18:15"
"3282"	"69"	"2"	"2"	"21/5/2020 09:18:21"
"3283"	"75"	"2"	"2"	"21/5/2020 09:18:25"
"3284"	"65"	"2"	"2"	"21/5/2020 09:18:31"
"3285"	"68"	"2"	"2"	"21/5/2020 09:18:36"
"3286"	"64"	"2"	"2"	"21/5/2020 09:18:41"
"3287"	"75"	"2"	"2"	"21/5/2020 09:18:46"
"3288"	"65"	"2"	"2"	"21/5/2020 09:18:51"
"3289"	"70"	"2"	"2"	"21/5/2020 09:18:55"
"3290"	"71"	"2"	"2"	"21/5/2020 09:19:00"
"3291"	"70"	"2"	"2"	"21/5/2020 09:20:47"
"3292"	"67"	"2"	"2"	"21/5/2020 09:20:52"
"3293"	"73"	"2"	"2"	"21/5/2020 09:20:57"
"3294"	"70"	"2"	"2"	"21/5/2020 09:21:02"
"3295"	"74"	"2"	"2"	"21/5/2020 09:21:07"
"3296"	"65"	"2"	"2"	"21/5/2020 09:21:12"
"3297"	"76"	"2"	"2"	"21/5/2020 09:21:19"
"3298"	"75"	"2"	"2"	"21/5/2020 09:21:22"
"3299"	"68"	"2"	"2"	"21/5/2020 09:21:28"
"3300"	"68"	"2"	"2"	"21/5/2020 09:21:33"
"3301"	"69"	"2"	"2"	"21/5/2020 09:21:38"
"3302"	"65"	"2"	"2"	"21/5/2020 09:21:43"
"3303"	"71"	"2"	"2"	"21/5/2020 09:21:49"
"3304"	"73"	"2"	"2"	"21/5/2020 09:21:54"
"3305"	"66"	"2"	"2"	"21/5/2020 09:21:57"
